"","unique_lt","annot_site_detected","alt_site_detected","riboseq_reads_detected"
"2139","b2120_2205695",FALSE,FALSE,FALSE
"2140","b2121_2207967",TRUE,TRUE,TRUE
"2141","b2122_2209100",FALSE,FALSE,TRUE
"2142","b2123_2211225",TRUE,FALSE,TRUE
"2143","b2124_2212196",FALSE,FALSE,TRUE
"2144","b2125_2212962",TRUE,TRUE,TRUE
"2145","b2126_2214644",FALSE,FALSE,TRUE
"2146","b2127_2214866",FALSE,FALSE,TRUE
"2147","b4542_2215657",TRUE,FALSE,TRUE
"2148","b2128_2216476",TRUE,FALSE,TRUE
"2149","b2129_2217407",TRUE,TRUE,TRUE
"2150","b2130_2218557",TRUE,FALSE,TRUE
"2151","b2131_2219481",TRUE,FALSE,TRUE
"2152","b2132_2221989",TRUE,FALSE,TRUE
"2153","b2133_2222185",TRUE,FALSE,TRUE
"2154","b2134_2224870",TRUE,FALSE,TRUE
"2155","b2135_2225631",TRUE,FALSE,TRUE
"2156","b2136_2225801",TRUE,FALSE,TRUE
"2157","b2137_2227270",TRUE,FALSE,TRUE
"2158","b2139_2228758",FALSE,FALSE,TRUE
"2159","b2139_2228609",FALSE,FALSE,TRUE
"2160","b4679_2228982",TRUE,FALSE,TRUE
"2161","b2140_2230385",TRUE,TRUE,TRUE
"2162","b2141_2230624",TRUE,FALSE,TRUE
"2163","b2142_2231019",TRUE,FALSE,TRUE
"2164","b2143_2231844",TRUE,FALSE,TRUE
"2165","b2144_2232878",FALSE,FALSE,FALSE
"2166","b2145_2233600",TRUE,FALSE,TRUE
"2167","b2146_2234033",TRUE,FALSE,TRUE
"2168","b2147_2235265",TRUE,TRUE,TRUE
"2169","b2148_2237753",FALSE,FALSE,TRUE
"2170","b2149_2239289",FALSE,TRUE,TRUE
"2171","b2150_2240348",TRUE,FALSE,TRUE
"2172","b2151_2241668",TRUE,FALSE,TRUE
"2173","b2152_2242967",FALSE,FALSE,TRUE
"2174","b2153_2243652",FALSE,FALSE,TRUE
"2175","b2154_2243910",TRUE,FALSE,TRUE
"2176","b2155_2246769",TRUE,FALSE,TRUE
"2177","b2156_2248532",TRUE,FALSE,TRUE
"2178","b2157_2249618",FALSE,FALSE,TRUE
"2179","b2158_2249717",TRUE,FALSE,TRUE
"2180","b2159_2250840",TRUE,FALSE,TRUE
"2181","b2160_2251700",TRUE,FALSE,TRUE
"2182","b2161_2254145",FALSE,FALSE,TRUE
"2183","b2162_2255186",TRUE,FALSE,TRUE
"2184","b2163_2255355",FALSE,FALSE,TRUE
"2185","b2164_2257335",TRUE,FALSE,TRUE
"2186","b2165_2258367",TRUE,FALSE,TRUE
"2187","b2166_2259296",TRUE,TRUE,TRUE
"2188","b2167_2261410",TRUE,FALSE,TRUE
"2189","b2168_2262365",TRUE,FALSE,TRUE
"2190","b2169_2263495",TRUE,FALSE,TRUE
"2191","b2170_2263863",FALSE,FALSE,FALSE
"2192","b4502_2265295",FALSE,FALSE,TRUE
"2193","b2171_2265450",TRUE,FALSE,TRUE
"2194","b2172_2266245",TRUE,FALSE,TRUE
"2195","b2173_2267829",TRUE,TRUE,TRUE
"2196","b2174_2268854",TRUE,FALSE,TRUE
"2197","b2175_2269979",TRUE,FALSE,TRUE
"2198","b2176_2270726",FALSE,FALSE,FALSE
"2199","b2177_2272364",TRUE,TRUE,TRUE
"2200","b2178_2274179",FALSE,FALSE,TRUE
"2201","b2179_2275273",FALSE,TRUE,TRUE
"2202","b2180_2276300",FALSE,FALSE,TRUE
"2203","b2181_2278237",TRUE,TRUE,TRUE
"2204","b2182_2279760",TRUE,FALSE,TRUE
"2205","b2183_2280483",FALSE,TRUE,TRUE
"2206","b2184_2280632",TRUE,FALSE,TRUE
"2207","b2185_2282517",TRUE,FALSE,TRUE
"2208","b2186_2283947",TRUE,FALSE,TRUE
"2209","b2187_2284129",FALSE,FALSE,TRUE
"2210","b2188_2284376",FALSE,FALSE,TRUE
"2211","b2190_2290180",TRUE,FALSE,TRUE
"2212","b2190_2288914",FALSE,FALSE,TRUE
"2213","b2192_2290081",FALSE,FALSE,FALSE
"2214","b2193_2290500",TRUE,FALSE,TRUE
"2215","b2194_2292410",TRUE,FALSE,TRUE
"2216","b2195_2292964",TRUE,FALSE,TRUE
"2217","b2196_2294904",FALSE,FALSE,FALSE
"2218","b2197_2295380",TRUE,FALSE,TRUE
"2219","b2198_2295586",FALSE,FALSE,TRUE
"2220","b2199_2296320",TRUE,FALSE,TRUE
"2221","b2200_2297024",FALSE,FALSE,TRUE
"2222","b2201_2297644",FALSE,FALSE,TRUE
"2223","b2202_2298259",TRUE,TRUE,TRUE
"2224","b2203_2298718",TRUE,FALSE,TRUE
"2225","b2204_2299578",TRUE,FALSE,TRUE
"2226","b2205_2300260",FALSE,TRUE,TRUE
"2227","b2206_2302753",TRUE,FALSE,TRUE
"2228","b2207_2303013",TRUE,FALSE,TRUE
"2229","b2208_2303497",TRUE,TRUE,TRUE
"2230","b2209_2303905",TRUE,FALSE,TRUE
"2231","b2210_2306754",TRUE,FALSE,TRUE
"2232","b2211_2308615",TRUE,FALSE,TRUE
"2233","b2212_2309341",TRUE,FALSE,TRUE
"2234","b2213_2310405",FALSE,FALSE,TRUE
"2235","b2214_2311534",FALSE,FALSE,TRUE
"2236","b2215_2312749",TRUE,FALSE,TRUE
"2237","b2216_2313488",FALSE,FALSE,TRUE
"2238","b2217_2316177",TRUE,FALSE,TRUE
"2239","b2218_2319876",FALSE,FALSE,TRUE
"2240","b2219_2320043",TRUE,FALSE,TRUE
"2241","b2220_2321866",FALSE,FALSE,TRUE
"2242","b2221_2323447",TRUE,FALSE,TRUE
"2243","b2222_2324109",TRUE,FALSE,TRUE
"2244","b2223_2324756",FALSE,FALSE,TRUE
"2245","b2224_2326109",TRUE,FALSE,TRUE
"2246","b2225_2328143",TRUE,FALSE,TRUE
"2247","b2226_2329797",TRUE,TRUE,TRUE
"2248","b4500_2334402",TRUE,FALSE,TRUE
"2249","b2229_2334959",FALSE,FALSE,FALSE
"2250","b2230_2336644",TRUE,TRUE,TRUE
"2251","b2231_2339420",TRUE,FALSE,TRUE
"2252","b2232_2339567",TRUE,FALSE,TRUE
"2253","b2233_2344169",TRUE,FALSE,TRUE
"2254","b2234_2344865",TRUE,FALSE,TRUE
"2255","b2235_2347384",TRUE,FALSE,TRUE
"2256","b2236_2348514",FALSE,FALSE,FALSE
"2257","b2237_2349472",FALSE,FALSE,TRUE
"2258","b2238_2349651",FALSE,TRUE,TRUE
"2259","b2239_2351011",TRUE,FALSE,TRUE
"2260","b2240_2352374",TRUE,TRUE,TRUE
"2261","b2241_2352647",TRUE,FALSE,TRUE
"2262","b2242_2354265",TRUE,TRUE,TRUE
"2263","b2243_2355521",TRUE,FALSE,TRUE
"2264","b2244_2356904",FALSE,FALSE,TRUE
"2265","b4543_2357804",TRUE,TRUE,TRUE
"2266","b2245_2358845",TRUE,FALSE,TRUE
"2267","b2246_2360152",FALSE,FALSE,TRUE
"2268","b2247_2361414",TRUE,TRUE,TRUE
"2269","b2248_2362211",FALSE,FALSE,TRUE
"2270","b2249_2363633",TRUE,FALSE,TRUE
"2271","b2250_2364275",TRUE,FALSE,TRUE
"2272","b2251_2364554",FALSE,TRUE,TRUE
"2273","b2252_2365620",TRUE,FALSE,TRUE
"2274","b2253_2365928",TRUE,FALSE,TRUE
"2275","b2254_2367071",TRUE,TRUE,TRUE
"2276","b2255_2368039",TRUE,FALSE,TRUE
"2277","b2256_2370018",TRUE,FALSE,TRUE
"2278","b2257_2370908",FALSE,FALSE,FALSE
"2279","b4544_2372557",FALSE,FALSE,FALSE
"2280","b2258_2372892",FALSE,FALSE,TRUE
"2281","b2259_2373538",TRUE,FALSE,TRUE
"2282","b2260_2375003",FALSE,FALSE,TRUE
"2283","b2261_2375962",FALSE,FALSE,FALSE
"2284","b2262_2376819",FALSE,FALSE,TRUE
"2285","b2263_2377592",FALSE,FALSE,FALSE
"2286","b2264_2379259",FALSE,FALSE,TRUE
"2287","b2265_2380643",FALSE,FALSE,TRUE
"2288","b2266_2381027",TRUE,FALSE,TRUE
"2289","b2267_2381543",TRUE,FALSE,TRUE
"2290","b2268_2381608",FALSE,FALSE,TRUE
"2291","b2269_2382713",FALSE,FALSE,TRUE
"2292","b2270_2385722",FALSE,FALSE,FALSE
"2293","b2271_2385860",FALSE,FALSE,TRUE
"2294","b2272_2386934",TRUE,FALSE,TRUE
"2295","b2273_2388426",TRUE,FALSE,TRUE
"2296","b2274_2388635",TRUE,TRUE,TRUE
"2297","b2275_2389116",FALSE,FALSE,TRUE
"2298","b2276_2391505",FALSE,FALSE,TRUE
"2299","b2277_2393041",TRUE,FALSE,TRUE
"2300","b2278_2395046",TRUE,FALSE,TRUE
"2301","b2279_2395345",FALSE,FALSE,TRUE
"2302","b2280_2395896",TRUE,FALSE,TRUE
"2303","b2281_2396450",FALSE,FALSE,TRUE
"2304","b2282_2397442",TRUE,FALSE,TRUE
"2305","b2283_2400165",TRUE,FALSE,TRUE
"2306","b2284_2401555",FALSE,FALSE,TRUE
"2307","b2285_2402052",FALSE,FALSE,TRUE
"2308","b2286_2403845",FALSE,FALSE,TRUE
"2309","b2287_2404613",TRUE,FALSE,TRUE
"2310","b2288_2405072",TRUE,TRUE,TRUE
"2311","b2289_2406641",TRUE,FALSE,TRUE
"2312","b2290_2407561",FALSE,FALSE,TRUE
"2313","b2291_2408862",FALSE,FALSE,FALSE
"2314","b2292_2411352",TRUE,TRUE,TRUE
"2315","b2293_2412089",TRUE,TRUE,TRUE
"2316","b2294_2412594",TRUE,FALSE,TRUE
"2317","b2295_2413132",TRUE,FALSE,TRUE
"2318","b2296_2413470",TRUE,FALSE,TRUE
"2319","b2297_2414747",TRUE,FALSE,TRUE
"2320","b2298_2417081",TRUE,TRUE,TRUE
"2321","b2299_2419176",TRUE,TRUE,TRUE
"2322","b2300_2419788",TRUE,FALSE,TRUE
"2323","b2301_2420485",FALSE,FALSE,TRUE
"2324","b2302_2420621",FALSE,FALSE,TRUE
"2325","b2303_2421325",TRUE,FALSE,TRUE
"2326","b2304_2421708",FALSE,TRUE,TRUE
"2327","b2305_2423539",TRUE,FALSE,TRUE
"2328","b2306_2424509",TRUE,FALSE,TRUE
"2329","b2307_2425233",TRUE,TRUE,TRUE
"2330","b2308_2425916",FALSE,FALSE,TRUE
"2331","b2309_2426788",TRUE,FALSE,TRUE
"2332","b2310_2427791",TRUE,FALSE,TRUE
"2333","b2311_2428626",FALSE,FALSE,TRUE
"2334","b2312_2430238",TRUE,FALSE,TRUE
"2335","b2313_2430763",FALSE,FALSE,TRUE
"2336","b2314_2431684",TRUE,FALSE,TRUE
"2337","b2315_2432942",FALSE,FALSE,TRUE
"2338","b2316_2433926",TRUE,FALSE,TRUE
"2339","b2317_2434741",TRUE,FALSE,TRUE
"2340","b2318_2435636",FALSE,FALSE,FALSE
"2341","b2319_2436649",TRUE,FALSE,TRUE
"2342","b2320_2437851",TRUE,FALSE,TRUE
"2343","b2321_2437950",FALSE,FALSE,TRUE
"2344","b2322_2440120",FALSE,TRUE,TRUE
"2345","b2323_2441605",TRUE,FALSE,TRUE
"2346","b2324_2441764",FALSE,FALSE,TRUE
"2347","b2325_2444169",TRUE,FALSE,TRUE
"2348","b2326_2444751",TRUE,FALSE,TRUE
"2349","b2327_2445560",TRUE,FALSE,TRUE
"2350","b2328_2446384",TRUE,FALSE,TRUE
"2351","b2329_2447473",TRUE,TRUE,TRUE
"2352","b2330_2448440",TRUE,FALSE,TRUE
"2353","b2331_2448606",TRUE,FALSE,TRUE
"2354","b2332_2450049",TRUE,FALSE,TRUE
"2355","b2333_2450590",TRUE,FALSE,TRUE
"2356","b2334_2451075",FALSE,FALSE,TRUE
"2357","b2335_2451584",FALSE,FALSE,TRUE
"2358","b2336_2452336",TRUE,FALSE,TRUE
"2359","b4661_2455001",FALSE,FALSE,TRUE
"2360","b2339_2455646",TRUE,FALSE,TRUE
"2361","b2340_2456812",FALSE,FALSE,TRUE
"2362","b2341_2459159",FALSE,FALSE,TRUE
"2363","b2342_2460469",TRUE,FALSE,TRUE
"2364","b2343_2460934",TRUE,FALSE,TRUE
"2365","b2344_2461306",TRUE,FALSE,TRUE
"2366","b2345_2463012",FALSE,FALSE,TRUE
"2367","b2346_2465007",TRUE,FALSE,TRUE
"2368","b2347_2465301",TRUE,FALSE,TRUE
"2369","b2349_2466545",FALSE,TRUE,TRUE
"2370","b2350_2467855",FALSE,FALSE,TRUE
"2371","b2351_2468214",TRUE,FALSE,TRUE
"2372","b2352_2469131",TRUE,FALSE,TRUE
"2373","b2353_2470815",FALSE,FALSE,FALSE
"2374","b2354_2471517",TRUE,FALSE,TRUE
"2375","b2355_2472122",FALSE,TRUE,TRUE
"2376","b2356_2472387",TRUE,FALSE,TRUE
"2377","b2357_2472881",FALSE,TRUE,TRUE
"2378","b2358_2473585",FALSE,FALSE,FALSE
"2379","b2359_2473604",TRUE,FALSE,TRUE
"2380","b2360_2474032",TRUE,FALSE,TRUE
"2381","b2361_2474984",TRUE,FALSE,TRUE
"2382","b2362_2475511",TRUE,FALSE,TRUE
"2383","b2363_2475873",TRUE,TRUE,TRUE
"2384","b4545_2476181",TRUE,FALSE,TRUE
"2385","b4501_2476310",FALSE,FALSE,TRUE
"2386","b2364_2477629",TRUE,FALSE,TRUE
"2387","b2365_2477847",TRUE,TRUE,TRUE
"2388","b2366_2479202",TRUE,TRUE,TRUE
"2389","b2367_2482176",TRUE,FALSE,TRUE
"2390","b2368_2483339",TRUE,TRUE,TRUE
"2391","b2369_2483755",TRUE,FALSE,TRUE
"2392","b2370_2484374",FALSE,FALSE,FALSE
"2393","b2371_2489168",FALSE,FALSE,TRUE
"2394","b2372_2490186",FALSE,FALSE,TRUE
"2395","b2373_2491950",TRUE,FALSE,TRUE
"2396","b2374_2493254",TRUE,TRUE,TRUE
"2397","b2375_2494402",TRUE,FALSE,TRUE
"2398","b2376_2494698",FALSE,TRUE,TRUE
"2399","b2377_2495292",TRUE,FALSE,TRUE
"2400","b2378_2495645",TRUE,TRUE,TRUE
"2401","b4680_2496921",TRUE,FALSE,TRUE
"2402","b2379_2498295",FALSE,FALSE,TRUE
"2403","b2380_2498671",TRUE,FALSE,TRUE
"2404","b2381_2500383",TRUE,TRUE,TRUE
"2405","b2382_2501130",FALSE,FALSE,TRUE
"2406","b2383_2504485",TRUE,FALSE,TRUE
"2407","b2384_2505547",TRUE,FALSE,TRUE
"2408","b2385_2506632",TRUE,FALSE,TRUE
"2409","b2386_2507894",TRUE,FALSE,TRUE
"2410","b2387_2508242",TRUE,FALSE,TRUE
"2411","b2388_2509426",TRUE,TRUE,TRUE
"2412","b2389_2509630",TRUE,FALSE,TRUE
"2413","b2390_2511001",TRUE,FALSE,TRUE
"2414","b2392_2512706",TRUE,FALSE,TRUE
"2415","b2393_2513042",FALSE,FALSE,TRUE
"2416","b2394_2514331",FALSE,FALSE,FALSE
"2417","b2395_2517832",FALSE,TRUE,TRUE
"2418","b2398_2518467",TRUE,TRUE,TRUE
"2419","b2399_2518813",FALSE,TRUE,TRUE
"2420","b2400_2520672",TRUE,FALSE,TRUE
"2421","b2405_2522477",FALSE,FALSE,TRUE
"2422","b2406_2523985",TRUE,FALSE,TRUE
"2423","b2407_2524878",TRUE,FALSE,TRUE
"2424","b2408_2525127",TRUE,TRUE,TRUE
"2425","b2409_2526856",TRUE,TRUE,TRUE
"2426","b2410_2526946",FALSE,FALSE,TRUE
"2427","b4546_2528159",TRUE,FALSE,TRUE
"2428","b2411_2530176",FALSE,FALSE,TRUE
"2429","b2412_2531233",TRUE,FALSE,TRUE
"2430","b2413_2531463",TRUE,FALSE,TRUE
"2431","b2414_2532409",TRUE,FALSE,TRUE
"2432","b2415_2533764",TRUE,FALSE,TRUE
"2433","b2416_2534066",TRUE,FALSE,TRUE
"2434","b2417_2535834",TRUE,FALSE,TRUE
"2435","b2418_2537237",TRUE,FALSE,TRUE
"2436","b2419_2537342",TRUE,TRUE,TRUE
"2437","b2420_2537749",TRUE,FALSE,TRUE
"2438","b2421_2539583",TRUE,FALSE,TRUE
"2439","b2422_2540814",TRUE,FALSE,TRUE
"2440","b2423_2541679",FALSE,FALSE,FALSE
"2441","b2424_2542512",FALSE,FALSE,TRUE
"2442","b2425_2543528",FALSE,FALSE,TRUE
"2443","b2426_2544623",TRUE,FALSE,TRUE
"2444","b2427_2545609",TRUE,FALSE,TRUE
"2445","b2428_2545773",TRUE,FALSE,TRUE
"2446","b2429_2546673",TRUE,FALSE,TRUE
"2447","b2430_2548102",TRUE,TRUE,TRUE
"2448","b2431_2550545",TRUE,FALSE,TRUE
"2449","b2432_2551216",TRUE,FALSE,TRUE
"2450","b2433_2551726",TRUE,FALSE,TRUE
"2451","b2434_2552138",TRUE,TRUE,TRUE
"2452","b2435_2552352",FALSE,FALSE,TRUE
"2453","b2436_2553225",FALSE,FALSE,TRUE
"2454","b2437_2555182",FALSE,FALSE,TRUE
"2455","b2438_2555728",TRUE,FALSE,TRUE
"2456","b2439_2556400",FALSE,FALSE,TRUE
"2457","b2440_2557297",TRUE,FALSE,TRUE
"2458","b2441_2558679",TRUE,TRUE,TRUE
"2459","b2442_2558858",TRUE,FALSE,TRUE
"2460","b2443_2560257",TRUE,TRUE,TRUE
"2461","b2444_2561368",FALSE,FALSE,TRUE
"2462","b2445_2561625",FALSE,FALSE,TRUE
"2463","b2446_2562111",TRUE,TRUE,TRUE
"2464","b2447_2562524",TRUE,FALSE,TRUE
"2465","b2448_2563592",TRUE,FALSE,TRUE
"2466","b2449_2563980",TRUE,FALSE,TRUE
"2467","b2450_2564523",TRUE,FALSE,TRUE
"2468","b2451_2566884",TRUE,FALSE,TRUE
"2469","b2452_2568107",TRUE,FALSE,TRUE
"2470","b2453_2569511",TRUE,FALSE,TRUE
"2471","b2454_2570337",TRUE,FALSE,TRUE
"2472","b2455_2571751",TRUE,FALSE,TRUE
"2473","b2456_2572050",FALSE,FALSE,TRUE
"2474","b2457_2572450",TRUE,FALSE,TRUE
"2475","b2458_2573505",TRUE,TRUE,TRUE
"2476","b2459_2574305",FALSE,FALSE,FALSE
"2477","b2460_2575003",TRUE,FALSE,TRUE
"2478","b2461_2575457",FALSE,TRUE,TRUE
"2479","b2462_2575805",TRUE,FALSE,TRUE
"2480","b2463_2578377",TRUE,FALSE,TRUE
"2481","b2464_2578666",TRUE,FALSE,TRUE
"2482","b2465_2579636",TRUE,FALSE,TRUE
"2483","b2466_2582777",FALSE,FALSE,TRUE
"2484","b2467_2583478",FALSE,FALSE,TRUE
"2485","b2468_2585525",TRUE,FALSE,TRUE
"2486","b2469_2585731",TRUE,FALSE,TRUE
"2487","b2470_2587595",FALSE,FALSE,TRUE
"2488","b4606_2590866",TRUE,FALSE,TRUE
"2489","b2471_2591247",TRUE,FALSE,TRUE
"2490","b2472_2591607",TRUE,FALSE,TRUE
"2491","b4547_2592762",TRUE,FALSE,TRUE
"2492","b2473_2593770",TRUE,FALSE,TRUE
"2493","b2474_2595859",FALSE,FALSE,TRUE
"2494","b2475_2596737",TRUE,FALSE,TRUE
"2495","b2476_2597618",TRUE,FALSE,TRUE
"2496","b2477_2598865",TRUE,FALSE,TRUE
"2497","b2478_2599760",TRUE,FALSE,TRUE
"2498","b2479_2599906",FALSE,FALSE,TRUE
"2499","b2480_2600478",TRUE,FALSE,TRUE
"2500","b2481_2601201",TRUE,FALSE,TRUE
"2501","b2482_2601818",FALSE,FALSE,TRUE
"2502","b2483_2603847",TRUE,FALSE,TRUE
"2503","b2484_2604811",TRUE,FALSE,TRUE
"2504","b2485_2606262",TRUE,FALSE,TRUE
"2505","b2486_2606917",FALSE,FALSE,TRUE
"2506","b2487_2608487",TRUE,FALSE,TRUE
"2507","b2488_2610164",TRUE,TRUE,TRUE
"2508","b2489_2610706",TRUE,TRUE,TRUE
"2509","b2490_2611457",FALSE,FALSE,TRUE
"2510","b2491_2611900",TRUE,TRUE,TRUE
"2511","b2492_2613934",FALSE,FALSE,TRUE
"2512","b2493_2615881",TRUE,TRUE,TRUE
"2513","b2494_2616094",TRUE,FALSE,TRUE
"2514","b2495_2617578",TRUE,FALSE,TRUE
"2515","b2496_2618776",FALSE,FALSE,TRUE
"2516","b2497_2620160",TRUE,FALSE,TRUE
"2517","b2498_2620872",TRUE,FALSE,TRUE
"2518","b2499_2621197",FALSE,FALSE,TRUE
"2519","b2500_2622234",TRUE,FALSE,TRUE
"2520","b2501_2623044",TRUE,TRUE,TRUE
"2521","b2502_2625115",TRUE,FALSE,TRUE
"2522","b2503_2628938",FALSE,FALSE,TRUE
"2523","b2504_2629290",FALSE,FALSE,TRUE
"2524","b2505_2629792",TRUE,FALSE,TRUE
"2525","b2506_2630326",TRUE,FALSE,TRUE
"2526","b2507_2632535",TRUE,FALSE,TRUE
"2527","b2508_2634070",FALSE,FALSE,TRUE
"2528","b2509_2634232",FALSE,FALSE,FALSE
"2529","b2510_2635814",TRUE,TRUE,TRUE
"2530","b2511_2637356",TRUE,FALSE,TRUE
"2531","b2512_2638652",TRUE,FALSE,TRUE
"2532","b2513_2639283",TRUE,FALSE,TRUE
"2533","b2514_2640575",TRUE,FALSE,TRUE
"2534","b2515_2641804",TRUE,FALSE,TRUE
"2535","b2516_2642844",TRUE,FALSE,TRUE
"2536","b2517_2644283",FALSE,TRUE,TRUE
"2537","b2518_2644864",TRUE,FALSE,TRUE
"2538","b2519_2647325",FALSE,FALSE,TRUE
"2539","b2520_2652287",TRUE,FALSE,TRUE
"2540","b2521_2652494",TRUE,FALSE,TRUE
"2541","b2522_2654933",FALSE,FALSE,TRUE
"2542","b2523_2656358",TRUE,FALSE,TRUE
"2543","b2524_2656736",TRUE,FALSE,TRUE
"2544","b2525_2657083",TRUE,FALSE,TRUE
"2545","b2526_2658935",TRUE,FALSE,TRUE
"2546","b2527_2659467",FALSE,FALSE,FALSE
"2547","b2528_2659886",TRUE,FALSE,TRUE
"2548","b2529_2660289",TRUE,FALSE,TRUE
"2549","b2530_2661531",TRUE,FALSE,TRUE
"2550","b2531_2662131",TRUE,FALSE,TRUE
"2551","b2532_2663323",TRUE,FALSE,TRUE
"2552","b2533_2663442",TRUE,FALSE,TRUE
"2553","b2534_2664390",FALSE,FALSE,FALSE
"2554","b2535_2665435",TRUE,FALSE,TRUE
"2555","b2536_2667846",TRUE,FALSE,TRUE
"2556","b2537_2668896",TRUE,FALSE,TRUE
"2557","b4706_2668071",FALSE,FALSE,TRUE
"2558","b2538_2669032",TRUE,FALSE,TRUE
"2559","b2539_2670390",TRUE,TRUE,TRUE
"2560","b2540_2670908",TRUE,FALSE,TRUE
"2561","b2541_2671225",TRUE,FALSE,TRUE
"2562","b2542_2672047",TRUE,FALSE,TRUE
"2563","b2543_2673346",TRUE,FALSE,TRUE
"2564","b2544_2674688",TRUE,FALSE,TRUE
"2565","b2545_2675761",TRUE,FALSE,TRUE
"2566","b2546_2676825",TRUE,FALSE,TRUE
"2567","b2547_2678361",FALSE,FALSE,TRUE
"2568","b2548_2679367",FALSE,FALSE,TRUE
"2569","b2549_2682745",FALSE,FALSE,TRUE
"2570","b2550_2682863",FALSE,FALSE,TRUE
"2571","b2551_2685507",TRUE,FALSE,TRUE
"2572","b2552_2685835",TRUE,FALSE,TRUE
"2573","b2553_2687408",TRUE,FALSE,TRUE
"2574","b2554_2688803",FALSE,FALSE,TRUE
"2575","b2555_2689506",FALSE,TRUE,TRUE
"2576","b2556_2691098",FALSE,FALSE,FALSE
"2577","b2557_2695543",TRUE,FALSE,TRUE
"2578","b2558_2695801",FALSE,TRUE,TRUE
"2579","b2559_2697857",FALSE,FALSE,TRUE
"2580","b2560_2698550",TRUE,FALSE,TRUE
"2581","b2561_2698759",TRUE,FALSE,TRUE
"2582","b2562_2699663",FALSE,FALSE,TRUE
"2583","b4687_2700197",FALSE,FALSE,TRUE
"2584","b2563_2700998",FALSE,FALSE,TRUE
"2585","b2564_2701729",TRUE,FALSE,TRUE
"2586","b2565_2702469",FALSE,FALSE,TRUE
"2587","b2566_2703386",TRUE,FALSE,TRUE
"2588","b2567_2704063",FALSE,FALSE,FALSE
"2589","b2568_2705309",TRUE,FALSE,TRUE
"2590","b2569_2707124",TRUE,FALSE,TRUE
"2591","b2570_2707801",FALSE,FALSE,TRUE
"2592","b2571_2708754",TRUE,FALSE,TRUE
"2593","b2572_2709404",TRUE,FALSE,TRUE
"2594","b2573_2710012",TRUE,FALSE,TRUE
"2595","b2574_2710420",TRUE,TRUE,TRUE
"2596","b2575_2712764",FALSE,FALSE,TRUE
"2597","b2576_2712896",TRUE,FALSE,TRUE
"2598","b2577_2715320",TRUE,TRUE,TRUE
"2599","b2578_2715423",TRUE,FALSE,TRUE
"2600","b2579_2716449",TRUE,FALSE,TRUE
"2601","b2580_2716754",TRUE,FALSE,TRUE
"2602","b2581_2718528",TRUE,FALSE,TRUE
"2603","b2582_2718735",FALSE,FALSE,TRUE
"2604","b2583_2719223",FALSE,FALSE,FALSE
"2605","b2584_2719953",FALSE,FALSE,TRUE
"2606","b2585_2722727",FALSE,FALSE,TRUE
"2607","b2586_2724128",FALSE,FALSE,TRUE
"2608","b2587_2725746",TRUE,FALSE,TRUE
"2609","b2592_2734173",TRUE,FALSE,TRUE
"2610","b2593_2735034",TRUE,TRUE,TRUE
"2611","b2594_2736011",TRUE,FALSE,TRUE
"2612","b2595_2736146",TRUE,FALSE,TRUE
"2613","b2597_2737154",TRUE,FALSE,TRUE
"2614","b2598_2737599",TRUE,TRUE,TRUE
"2615","b2599_2737745",FALSE,FALSE,TRUE
"2616","b2600_2740069",TRUE,TRUE,TRUE
"2617","b2601_2741150",TRUE,FALSE,TRUE
"2618","b2602_2741360",TRUE,FALSE,TRUE
"2619","b2603_2741875",FALSE,FALSE,TRUE
"2620","b2604_2742383",TRUE,FALSE,TRUE
"2621","b2605_2743625",TRUE,FALSE,TRUE
"2622","b2606_2744530",TRUE,FALSE,TRUE
"2623","b2607_2745339",FALSE,FALSE,FALSE
"2624","b2608_2745918",FALSE,TRUE,TRUE
"2625","b2609_2746185",TRUE,FALSE,TRUE
"2626","b2610_2747795",TRUE,FALSE,TRUE
"2627","b2611_2747962",FALSE,FALSE,FALSE
"2628","b4461_2748774",TRUE,FALSE,TRUE
"2629","b2614_2750708",TRUE,FALSE,TRUE
"2630","b2615_2750831",TRUE,FALSE,TRUE
"2631","b2616_2751795",TRUE,FALSE,TRUE
"2632","b2617_2753605",TRUE,FALSE,TRUE
"2633","b2618_2754298",FALSE,FALSE,TRUE
"2634","b2619_2754764",FALSE,TRUE,TRUE
"2635","b2620_2754896",TRUE,FALSE,TRUE
"2636","b2622_2756159",TRUE,FALSE,TRUE
"2637","b2623_2758600",FALSE,TRUE,TRUE
"2638","b2624_2758644",TRUE,FALSE,TRUE
"2639","b2625_2758985",FALSE,FALSE,TRUE
"2640","b2626_2760547",FALSE,FALSE,TRUE
"2641","b2627_2763540",TRUE,TRUE,TRUE
"2642","b2628_2765153",TRUE,FALSE,TRUE
"2643","b2629_2765776",FALSE,FALSE,TRUE
"2644","b2630_2765918",FALSE,FALSE,TRUE
"2645","b2631_2766984",FALSE,FALSE,TRUE
"2646","b2632_2767710",TRUE,FALSE,TRUE
"2647","b2633_2768665",FALSE,FALSE,FALSE
"2648","b2634_2769703",FALSE,FALSE,TRUE
"2649","b2635_2770445",TRUE,FALSE,TRUE
"2650","b2636_2770681",FALSE,FALSE,TRUE
"2651","b2637_2771148",TRUE,FALSE,TRUE
"2652","b2638_2772154",FALSE,FALSE,TRUE
"2653","b2641_2773182",FALSE,FALSE,FALSE
"2654","b2641_2773066",FALSE,FALSE,FALSE
"2655","b2642_2773318",TRUE,TRUE,TRUE
